"id","cv","psup","psup_short","pltsup","pltsup_short","pmem","female","agecat","edu","edu4","job","pref","hdist","policy06","policy07","policy08","policy09","policy10","policy11","policy12","policy13","policy14","policy15","policy16","policy17","policy18","policy19","policy20","policy21","policy22","policy23","policy24","policy25","policy38","policy39","policy41"
1911,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"50s","Junior College",">SHS & <University","Company Employee",25,3,1,3,1,3,1,3,3,2,1,2,1,3,5,5,4,2,4,3,3,5,5,5,5
1912,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"50s","Senior High School","SHS","Company Employee",25,3,1,2,2,4,2,2,2,2,4,2,2,2,4,2,2,3,3,3,2,2,2,4,2
1914,"voter","Social Democratic Party","SDP","Social Democratic Party","SDP",0,1,"50s","Senior High School","SHS","Part-Timer",25,3,3,3,1,3,NA,2,NA,4,NA,3,2,3,3,2,NA,2,3,2,4,3,3,2,4
1915,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"40s","Senior High School","SHS","Part-Timer",25,3,2,3,3,3,3,2,3,2,3,3,3,3,3,5,1,2,3,1,4,5,3,3,4
1916,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"70s/over","Senior High School","SHS","Unemployed",25,3,2,1,1,2,1,2,2,2,4,4,3,3,4,3,2,2,3,3,3,4,1,5,2
1917,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",25,3,3,3,1,5,2,2,3,5,5,1,3,2,5,3,3,3,3,3,3,5,1,4,2
1918,"voter","Your Party","YP","Liberal Democratic Party","LDP",0,0,"30s","Senior High School","SHS","Company Employee",25,3,4,2,2,3,2,1,3,2,3,3,3,2,4,4,3,3,2,3,4,5,3,4,4
1920,"voter","Japanese Communist Party","JCP","Japanese Communist Party","JCP",0,1,"70s/over","University",">=University","Homemaker",25,2,5,5,1,5,3,5,5,5,3,3,2,3,5,5,3,1,3,5,4,3,4,5,3
1921,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"50s","Junior College",">SHS & <University","Company Employee",25,2,2,2,2,1,2,1,1,2,4,3,3,1,3,4,4,3,3,4,NA,2,2,4,2
1922,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"30s","Senior High School","SHS","Company Employee",25,2,4,5,1,3,1,5,3,3,2,2,2,1,4,5,1,1,3,1,4,4,1,5,5
1923,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",25,2,3,2,1,2,1,1,1,3,5,3,3,2,3,3,1,3,3,3,3,5,2,5,2
1924,"voter","Japanese Communist Party","JCP","Japanese Communist Party","JCP",0,1,"60s","Junior College",">SHS & <University","Homemaker",25,2,5,5,3,5,3,5,5,5,5,3,3,3,5,5,2,2,2,4,5,3,1,5,2
1925,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"20s","Senior High School","SHS","Part-Timer",25,2,2,3,2,3,3,2,2,4,3,4,3,3,4,3,4,2,3,3,3,3,4,3,3
1927,"voter","Your Party","YP","Democratic Party of Japan","DPJ",0,0,"50s","Senior High School","SHS","Self-Employed",26,2,2,1,3,3,1,1,1,3,4,4,2,2,4,2,2,2,2,5,3,5,2,5,2
1928,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"30s","University",">=University","Self-Employed",26,2,3,5,1,1,1,3,3,5,4,4,4,5,5,3,1,2,3,2,5,3,NA,NA,3
1932,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"40s","Vocational School",">SHS & <University","Homemaker",26,2,2,2,5,2,NA,3,3,4,5,3,2,2,3,4,2,2,3,2,4,4,4,4,2
1933,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"60s","Junior College",">SHS & <University","Company Employee",26,2,2,2,1,3,3,3,3,3,4,3,2,4,2,4,4,3,2,2,4,5,4,2,5
1934,"voter","Social Democratic Party","SDP","Social Democratic Party","SDP",0,0,"60s","Senior High School","SHS","Self-Employed",26,2,5,5,5,5,1,2,5,5,5,2,2,2,4,2,2,1,1,5,2,5,5,5,2
1936,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"60s","Junior College",">SHS & <University","Self-Employed",26,1,2,5,1,4,1,3,4,3,3,3,3,2,1,2,3,3,3,2,4,5,5,4,2
1937,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,0,"60s","Senior High School","SHS","Agriculture/Fishery",26,1,3,3,1,2,2,1,1,2,3,3,3,3,3,5,5,3,3,3,3,5,3,3,2
1938,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Self-Employed",26,1,2,3,1,3,2,1,2,2,3,3,3,3,2,4,3,2,2,2,3,5,5,1,4
1939,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"40s","Senior High School","SHS","Part-Timer",26,1,3,2,1,2,3,2,2,3,3,3,3,3,3,3,3,5,3,5,3,5,3,3,3
1940,"voter","Abstained","Abstained","Democratic Party of Japan","DPJ",0,1,"20s","University",">=University","Company Employee",26,1,2,3,2,3,3,4,3,4,3,4,2,3,4,4,3,3,4,2,4,4,4,3,NA
1941,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"70s/over","Vocational School",">SHS & <University","Unemployed",26,1,3,2,1,2,1,1,1,1,5,4,4,2,2,2,2,3,4,4,1,3,2,4,2
1943,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"30s","Junior College",">SHS & <University","Homemaker",26,1,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,2,4,4,2,2
1944,"voter","Liberal Democratic Party","LDP","Independent (Muto-Ha)","Independent",0,0,"20s","Senior High School","SHS","Company Employee",26,3,2,2,1,2,1,3,3,3,3,3,2,1,4,2,2,1,3,1,4,5,3,2,4
1947,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",26,3,5,3,1,2,2,1,3,3,2,2,2,2,3,2,2,2,2,2,3,1,1,1,1
1949,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",1,1,"40s","University",">=University","Self-Employed",26,3,3,3,2,3,2,3,3,2,4,3,2,2,NA,3,4,4,3,3,2,4,3,1,4
1952,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"60s","Senior High School","SHS","Self-Employed",26,4,2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,3,3,2,3,4,2,2,4
1954,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"40s","Senior High School","SHS","Company Employee",26,4,2,4,1,4,NA,2,4,4,3,2,2,2,4,2,2,2,4,4,4,4,1,2,3
1955,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"70s/over","Elementary/JHS","<=JHS","Unemployed",26,4,2,1,5,3,1,1,3,2,5,4,3,2,3,2,1,3,3,4,4,5,1,3,1
1957,"voter","Japanese Communist Party","JCP","Independent (Muto-Ha)","Independent",0,0,"60s","Elementary/JHS","<=JHS","Unemployed",26,4,2,2,3,3,2,2,2,3,4,3,4,3,3,5,3,2,3,5,2,3,3,5,5
1958,"voter","Democratic Party of Japan","DPJ","Other Parties/NA","Other/NA",0,1,"60s","Senior High School","SHS","Unemployed",26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"50s","Senior High School","SHS","Part-Timer",26,4,1,4,3,3,4,2,3,4,3,2,3,3,3,2,3,2,4,3,2,5,4,3,3
1960,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"60s","Vocational School",">SHS & <University","Others",26,6,NA,4,2,3,2,3,NA,4,3,3,3,3,4,2,3,4,3,2,3,4,3,2,4
1962,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"20s","Graduate School",">=University","Company Employee",26,6,4,3,1,5,2,2,3,4,5,3,1,3,4,3,4,2,2,5,3,5,5,3,2
1963,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"40s","Senior High School","SHS","Self-Employed",26,6,2,4,4,5,4,3,5,3,5,1,1,1,5,5,5,1,1,1,1,5,1,5,3
1964,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"40s","Elementary/JHS","<=JHS","Part-Timer",26,5,1,3,3,3,3,3,3,2,2,1,4,3,1,2,3,3,3,1,3,3,3,3,4
1965,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"70s/over","Senior High School","SHS","Agriculture/Fishery",26,5,4,3,2,3,1,4,1,2,4,2,2,2,4,4,4,2,3,2,4,2,2,2,4
1966,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,0,"40s","Senior High School","SHS","Public Servant",26,5,2,1,3,3,3,2,3,2,3,2,3,4,2,3,4,3,3,2,3,4,4,2,4
1967,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Agriculture/Fishery",26,5,1,5,1,3,1,5,5,3,3,1,1,1,1,1,1,3,4,5,5,5,1,5,4
1968,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"60s","Elementary/JHS","<=JHS","Others",26,5,3,1,1,2,1,3,3,2,3,4,2,2,3,2,4,4,4,2,NA,5,1,2,1
1969,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"40s","Senior High School","SHS","Part-Timer",26,5,3,3,3,2,2,2,2,2,2,2,2,2,2,NA,NA,2,2,3,3,3,4,2,4
1970,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"50s","Senior High School","SHS","Company Employee",26,5,3,4,1,3,2,2,2,4,4,3,2,3,4,2,2,2,4,3,4,5,4,4,2
1972,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"50s","Senior High School","SHS","Homemaker",26,5,1,1,1,3,1,2,3,3,4,1,1,1,1,4,1,1,3,3,3,5,5,4,5
1973,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"20s","Vocational School",">SHS & <University","Company Employee",26,5,3,1,1,3,2,4,3,3,3,2,2,3,2,2,3,4,4,1,4,4,3,4,4
1974,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Democratic Party of Japan","DPJ",0,1,"40s","Senior High School","SHS","Part-Timer",26,5,3,2,3,1,3,2,2,2,3,2,2,2,NA,4,4,3,2,1,3,4,3,4,2
1975,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Others",26,5,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,5,5,1,1,5,NA,NA,NA
1976,"voter","Your Party","YP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Others",26,5,2,2,2,3,2,1,2,2,4,4,2,2,2,2,4,2,4,2,4,4,2,5,2
1977,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"30s","Senior High School","SHS","Company Employee",26,5,1,1,NA,1,NA,3,NA,2,3,1,1,1,3,3,3,3,3,1,3,3,4,1,2
1978,"voter","Liberal Democratic Party","LDP","Independent (Muto-Ha)","Independent",0,1,"40s","Vocational School",">SHS & <University","Homemaker",26,5,3,3,2,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,2
1979,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"70s/over","Elementary/JHS","<=JHS","Homemaker",26,5,3,4,2,3,2,3,3,2,3,3,3,3,4,4,4,3,4,3,3,4,3,3,3
1980,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",1,0,"70s/over","Senior High School","SHS","Unemployed",26,5,1,2,4,2,1,2,2,2,4,1,1,2,2,NA,4,3,4,3,4,5,2,5,2
1981,"voter","Liberal Democratic Party","LDP","Independent (Muto-Ha)","Independent",0,0,"70s/over","Others",NA,"Unemployed",26,5,3,2,2,3,1,3,3,2,3,1,2,2,2,4,2,4,4,4,4,3,4,4,2
1982,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"70s/over","Elementary/JHS","<=JHS","Unemployed",26,5,3,4,1,5,3,3,5,5,3,3,2,2,2,5,3,3,3,3,3,1,4,4,3
1983,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,0,"20s","Senior High School","SHS","Self-Employed",26,5,4,3,2,2,2,1,3,3,3,4,2,2,4,5,3,3,3,2,4,4,5,4,3
1984,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"40s","Others",NA,"Part-Timer",26,5,2,4,1,3,2,4,3,2,4,2,1,2,2,3,4,2,4,3,2,4,4,2,1
1985,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Other Parties/NA","Other/NA",0,1,"60s","Elementary/JHS","<=JHS","Unemployed",26,5,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Other Parties/NA","Other/NA",0,0,"50s","Senior High School","SHS","Company Employee",26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,0,"30s","University",">=University","Company Employee",27,1,5,4,1,4,1,2,4,4,2,2,2,4,4,3,4,3,3,3,2,3,2,2,2
1988,"voter","Komei-to (Clean Government Party)","CGP (Komei)","Komei-to (Clean Government Party)","CGP (Komei)",0,1,"40s","Vocational School",">SHS & <University","Part-Timer",27,1,5,5,3,3,3,4,3,3,3,3,3,3,3,3,3,NA,2,4,2,1,3,3,3
1989,"voter","Abstained","Abstained","Komei-to (Clean Government Party)","CGP (Komei)",0,1,"20s","Vocational School",">SHS & <University","Others",27,1,3,3,1,3,3,3,3,3,4,3,3,3,3,3,4,1,2,3,3,3,3,3,3
1992,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Unemployed",27,1,3,1,NA,2,1,1,1,1,4,4,4,3,4,2,3,3,5,3,1,5,1,5,5
1993,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"50s","University",">=University","Self-Employed",27,1,3,4,1,3,2,3,3,3,4,3,3,2,4,5,3,2,2,3,5,3,4,1,2
1994,"voter","Social Democratic Party","SDP","Independent (Muto-Ha)","Independent",0,0,"30s","University",">=University","Company Employee",27,1,3,4,1,5,2,4,3,3,3,4,3,2,3,2,3,2,3,3,2,4,2,2,3
1995,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"60s","University",">=University","Others",27,1,1,1,1,3,1,3,1,1,5,3,3,3,5,1,1,1,3,1,3,3,1,3,5
1996,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"70s/over","Senior High School","SHS","Unemployed",27,1,1,1,4,1,1,1,1,1,5,2,2,1,1,2,3,5,2,1,1,5,2,2,2
1997,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"30s","Junior College",">SHS & <University","Homemaker",27,1,2,3,1,3,1,1,2,3,3,3,2,3,4,4,3,1,3,1,3,5,5,5,3
2000,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,0,"30s","Elementary/JHS","<=JHS","Company Employee",27,3,2,5,1,4,3,2,3,5,3,5,2,4,4,5,4,1,3,4,3,5,2,5,4
2001,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,NA,NA,NA,NA,NA,27,3,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,5
2004,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"40s","Vocational School",">SHS & <University","Public Servant",27,3,3,2,1,5,2,4,3,4,3,3,3,3,2,2,1,2,4,3,4,4,4,4,3
2006,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"70s/over","Others",NA,"Unemployed",27,3,2,2,3,4,1,1,3,3,5,4,3,1,4,2,1,2,3,3,3,3,5,1,1
2010,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"40s","Vocational School",">SHS & <University","Company Employee",27,1,1,1,5,1,5,3,1,5,5,1,1,1,3,3,3,5,5,3,1,5,5,5,1
2011,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"30s","Senior High School","SHS","Homemaker",27,1,3,3,3,3,3,2,2,2,2,2,3,2,4,4,4,3,NA,3,2,5,4,4,2
2012,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"50s","University",">=University","Part-Timer",27,1,1,1,3,1,3,1,1,1,5,3,4,2,5,1,5,5,3,3,2,5,1,1,5
2014,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",1,0,"60s","University",">=University","Company Employee",27,1,5,5,1,5,3,3,5,5,5,1,3,3,5,5,1,3,3,3,3,3,1,5,3
2015,"voter","Japanese Communist Party","JCP","Democratic Party of Japan","DPJ",0,1,"40s","Vocational School",">SHS & <University","Part-Timer",27,1,2,2,1,2,2,1,3,3,4,1,3,4,4,2,2,3,3,2,2,4,5,5,5
2016,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,0,"70s/over","Elementary/JHS","<=JHS","Unemployed",27,1,1,1,3,3,1,1,1,1,3,1,1,3,3,2,1,5,3,3,3,2,2,5,3
2017,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",1,0,"70s/over","University",">=University","Company Employee",27,1,1,1,3,1,1,3,1,1,3,1,1,3,4,1,1,5,4,2,3,5,1,5,1
2018,"voter","Democratic Party of Japan","DPJ","Japanese Communist Party","JCP",0,1,"40s","Senior High School","SHS","Others",27,2,1,3,3,1,1,NA,3,3,1,1,3,NA,4,4,4,3,3,3,4,5,4,3,5
2019,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"60s","Senior High School","SHS","Unemployed",27,2,4,3,2,3,2,3,3,3,2,2,3,2,4,3,3,2,2,2,2,5,1,4,5
2020,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"40s","Senior High School","SHS","Homemaker",27,2,1,3,1,5,1,3,3,1,5,1,1,1,5,5,1,3,3,3,3,1,3,3,2
2022,"voter","People's New Party","PNP","Independent (Muto-Ha)","Independent",0,1,"60s","Senior High School","SHS","Homemaker",27,2,3,3,2,3,2,3,NA,3,NA,2,2,NA,3,4,3,NA,3,2,2,4,4,4,4
2024,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"70s/over","Elementary/JHS","<=JHS","Self-Employed",27,2,1,2,4,1,3,1,1,2,4,3,3,2,2,3,3,2,2,2,4,2,4,4,2
2029,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"50s","Senior High School","SHS","Self-Employed",27,4,3,3,3,3,3,4,3,4,4,3,4,3,3,1,3,4,4,4,3,3,4,3,2
2034,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"70s/over","Vocational School",">SHS & <University",NA,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
2035,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"70s/over","Vocational School",">SHS & <University","Unemployed",27,4,NA,NA,NA,4,1,4,NA,3,4,3,3,2,4,4,3,1,3,4,4,3,2,4,2
2037,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"60s","University",">=University","Homemaker",27,4,5,4,1,3,1,4,3,2,2,1,1,2,4,2,1,2,3,1,3,4,4,2,1
2038,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,0,"70s/over","Junior College",">SHS & <University","Self-Employed",27,2,4,3,1,2,2,3,2,4,4,3,4,1,4,1,1,2,2,1,3,4,1,5,5
2040,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"60s","Senior High School","SHS","Self-Employed",27,2,1,1,5,1,5,1,1,1,3,1,3,3,4,5,5,5,5,1,1,5,5,5,1
2042,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"30s","University",">=University","Company Employee",27,2,2,2,3,3,1,1,2,3,3,2,1,2,4,2,3,2,2,3,2,5,4,2,4
2044,"voter","Japanese Communist Party","JCP","Japanese Communist Party","JCP",0,0,"40s","University",">=University","Part-Timer",27,2,3,1,2,3,3,2,2,2,3,1,2,1,3,4,2,3,5,2,2,5,4,1,1
2045,"voter","Democratic Party of Japan","DPJ","Other Parties/NA","Other/NA",0,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2046,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"20s","University",">=University","Part-Timer",27,2,2,1,1,4,4,5,3,5,5,2,2,2,4,3,3,2,3,3,4,5,2,3,4
2047,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Homemaker",27,2,3,3,3,2,2,2,2,4,3,2,3,4,4,2,3,2,2,4,4,5,1,2,1
2050,"voter","Abstained","Abstained","Democratic Party of Japan","DPJ",0,1,"30s","Vocational School",">SHS & <University","Homemaker",27,17,2,2,3,3,3,3,2,3,4,2,2,2,4,3,3,3,3,2,4,3,4,3,4
2051,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,1,"40s","Others",NA,"Others",27,17,3,2,1,3,2,1,2,2,4,2,1,1,1,2,2,2,2,2,2,4,2,2,2
2054,"voter","Liberal Democratic Party","LDP","Other Parties/NA","Other/NA",0,0,"60s","University",">=University","Self-Employed",27,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2055,"voter","Abstained","Abstained","Independent (Muto-Ha)","Independent",0,0,"30s","Elementary/JHS","<=JHS","Self-Employed",27,17,3,4,1,3,3,4,5,3,4,3,3,3,3,4,3,2,3,3,5,3,2,3,3
2056,"voter","Democratic Party of Japan","DPJ","People's New Party","PNP",0,1,"20s","Junior College",">SHS & <University","Company Employee",27,17,3,4,3,3,2,1,3,3,3,3,3,2,5,4,1,1,1,1,5,5,1,5,5
2057,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,1,"40s","Senior High School","SHS","Homemaker",27,17,3,3,2,4,3,2,3,3,4,3,3,2,3,4,3,2,3,2,4,5,3,2,2
2058,"voter","Democratic Party of Japan","DPJ","Independent (Muto-Ha)","Independent",0,0,"30s","Vocational School",">SHS & <University","Company Employee",27,16,5,5,1,1,1,NA,NA,1,5,3,3,1,1,5,5,1,1,1,5,5,1,5,5
2059,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"50s","University",">=University","Company Employee",27,16,2,2,4,3,2,2,2,2,4,3,3,4,4,2,2,3,3,2,3,4,1,4,2
2060,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"70s/over","Elementary/JHS","<=JHS","Unemployed",27,16,3,3,4,2,1,1,1,2,NA,1,1,1,3,2,1,3,3,1,3,5,1,5,4
2062,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,1,"60s","University",">=University","Homemaker",27,16,2,3,2,2,2,1,3,3,4,4,3,3,3,3,2,3,3,2,3,5,1,1,2
2063,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Homemaker",27,16,3,3,NA,2,4,NA,3,3,3,3,3,NA,3,3,3,2,3,2,3,2,5,4,4
2064,"voter","Abstained","Abstained","Democratic Party of Japan","DPJ",0,0,"60s","University",">=University","Part-Timer",27,16,3,4,1,3,2,2,4,3,4,3,3,3,3,5,3,4,4,2,3,3,2,3,3
2065,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"20s","University",">=University","Company Employee",27,16,3,2,1,4,3,5,3,4,3,3,3,3,3,4,3,2,3,3,4,3,4,2,3
2066,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"60s","Senior High School","SHS","Self-Employed",27,16,3,2,1,1,1,1,3,1,5,2,3,3,3,1,3,1,3,1,4,5,2,4,5
2067,"voter","Abstained","Abstained","Liberal Democratic Party","LDP",0,1,"20s","Senior High School","SHS","Company Employee",27,16,3,2,2,4,2,4,4,4,5,2,2,2,3,1,1,1,2,5,1,4,4,3,2
2069,"voter","Other Parties/NA","Other/NA","Independent (Muto-Ha)","Independent",0,1,"40s","Vocational School",">SHS & <University","Self-Employed",27,7,2,4,1,5,3,1,5,5,2,2,3,4,4,2,4,2,5,3,2,5,1,3,5
2070,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"40s","Junior College",">SHS & <University","Part-Timer",27,7,3,3,2,4,3,2,3,3,4,4,2,3,4,2,3,2,3,3,3,4,2,2,1
2071,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,1,"60s","Senior High School","SHS","Homemaker",27,7,3,3,1,3,2,3,3,3,NA,NA,3,2,4,5,4,3,3,4,4,5,4,4,4
2074,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"50s","Senior High School","SHS","Homemaker",27,7,1,3,NA,2,3,1,3,3,3,1,1,NA,1,3,3,3,3,3,3,3,5,1,1
2075,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"30s","University",">=University","Company Employee",27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4
2077,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"40s","University",">=University","Part-Timer",27,7,2,3,3,3,4,2,3,3,3,2,2,2,4,4,2,2,3,4,3,3,3,5,1
2078,"voter","Democratic Party of Japan","DPJ","Liberal Democratic Party","LDP",0,0,"30s","University",">=University","Company Employee",27,8,2,3,1,2,1,1,2,4,5,2,2,1,5,2,1,1,4,2,4,5,4,2,2
2079,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"30s","University",">=University","Homemaker",27,8,1,1,4,1,1,2,2,3,5,5,2,2,4,1,4,1,2,3,5,5,1,5,1
2080,"voter","Democratic Party of Japan","DPJ","Democratic Party of Japan","DPJ",0,1,"20s","University",">=University","Student",27,8,2,2,1,3,3,4,3,4,4,3,2,1,4,4,2,2,2,1,4,5,4,2,2
2081,"voter","Liberal Democratic Party","LDP","Liberal Democratic Party","LDP",0,0,"30s","University",">=University","Company Employee",27,8,4,4,1,3,1,3,3,2,4,2,2,2,3,2,2,4,3,2,4,4,5,2,4
2082,"voter","Your Party","YP","Independent (Muto-Ha)","Independent",0,0,"30s","University",">=University","Company Employee",27,8,1,1,3,2,3,1,NA,NA,4,3,3,2,4,3,2,5,4,5,3,5,5,4,1
